unix,low,high,open,close,volume,date,vol_fiat
1633564800,173.42,187.03,178.5,178.61,522904.83474569,2021-10-07,93396032.5339277
1633478400,163.87,183.03,173.81,178.5,609155.31412348,2021-10-06,108734223.57104118
1633392000,166.66,175.53,167.57,173.79,404914.26911615,2021-10-05,70370050.8296957
1633305600,161.39,170.88,170.59,167.53,304914.91896242,2021-10-04,51082396.37377422
1633219200,165.9,174.99,168.99,170.67,264155.15727703,2021-10-03,45083360.69247071
1633132800,164.58,172.84,166.28,169.03,232322.74239775,2021-10-02,39269513.147491686
1633046400,151.09,168.16,153.32,166.23,432487.21219771,2021-10-01,71892349.28362533
1632960000,143.9,154.49,144.76,153.3,389203.74557722,2021-09-30,59664934.19698783
1632873600,139.77,150.4,140.55,144.78,423547.49154291,2021-09-29,61321205.82558251
1632787200,140.0,148.93,145.07,140.54,398551.72274447,2021-09-28,56012459.11450781
1632700800,144.9,154.97,150.67,145.16,250724.36785366,2021-09-27,36395149.23763728
1632614400,142.07,153.51,151.01,150.74,331126.80434951,2021-09-26,49914054.48764514
1632528000,148.86,156.13,152.27,151.01,347454.65963575,2021-09-25,52469128.1515946
1632441600,141.82,166.65,163.89,152.25,477108.13869179,2021-09-24,72639714.11582503
1632355200,157.26,165.0,161.45,163.92,272209.09653201,2021-09-23,44620515.10352708
1632268800,145.31,161.87,148.59,161.5,324932.41121436,2021-09-22,52476584.41111913
1632182400,144.6,162.32,157.16,148.52,390553.55721928,2021-09-21,58005014.318207465
1632096000,153.49,176.13,175.77,157.23,573903.49042629,2021-09-20,90234845.79972556
1632009600,172.68,181.72,181.34,175.76,215456.47931378,2021-09-19,37868630.80418997
1631923200,177.96,185.95,180.0,181.38,221527.15373024,2021-09-18,40180595.143590935
1631836800,177.66,190.53,185.33,180.0,311809.32311182,2021-09-17,56125678.160127595
1631750400,181.53,195.49,189.26,185.33,416480.86075227,2021-09-16,77186397.9232182
1631664000,179.59,191.86,183.13,189.24,310057.49293746,2021-09-15,58675279.963484935
1631577600,176.21,188.88,179.4,183.09,397600.05282447,2021-09-14,72796593.67163222
1631491200,170.82,237.88,183.01,179.36,1496172.5694997,2021-09-13,268353512.06546623
1631404800,175.2,186.1,178.59,182.96,262913.05865611,2021-09-12,48102573.21172189
1631318400,173.25,186.06,174.12,178.56,278718.74577145,2021-09-11,49768019.24495011
1631232000,170.88,187.38,180.45,174.16,398201.55119415,2021-09-10,69350782.15597317
1631145600,176.55,188.85,179.8,180.42,475432.1339973,2021-09-09,85777465.61579286
1631059200,169.31,189.0,178.54,179.7,652199.22038733,2021-09-08,117200199.9036032
1630972800,161.0,222.04,219.47,178.36,728410.82923365,2021-09-07,129919355.50211382
1630886400,215.21,232.41,232.3,219.47,548256.67262962,2021-09-06,120325891.9420227
1630800000,210.57,232.64,212.17,232.3,496688.96153408,2021-09-05,115380845.76436679
1630713600,208.5,225.25,213.29,212.12,564488.87971849,2021-09-04,119739381.16588609
1630627200,179.87,218.0,183.46,213.28,871559.81944932,2021-09-03,185886278.29215097
1630540800,179.41,188.0,180.86,183.39,324109.73507593,2021-09-02,59438484.3155748
1630454400,168.57,182.78,171.6,180.86,322373.48071463,2021-09-01,58304467.722047985
1630368000,165.67,175.4,167.39,171.57,331552.77637043,2021-08-31,56884509.841874674
1630281600,166.49,176.59,174.48,167.34,288992.34950092,2021-08-30,48359979.76548395
1630195200,173.18,182.75,175.78,174.48,247497.6838299,2021-08-29,43183395.87464095
1630108800,171.21,177.15,176.37,175.75,159434.83931485,2021-08-28,28020673.009584885
1630022400,165.12,176.4,167.71,176.32,201737.52291561,2021-08-27,35570360.04048035
1629936000,165.11,180.36,177.78,167.74,194575.04855421,2021-08-26,32638018.644483186
1629849600,169.21,178.95,173.4,177.87,164560.64589372,2021-08-25,29270402.08511598
1629763200,172.15,188.68,186.97,173.54,199712.78941399,2021-08-24,34658157.47490382
1629676800,183.55,191.8,185.97,187.08,234267.74096108,2021-08-23,43826808.978998855
1629590400,178.71,189.81,179.72,185.97,243484.37913948,2021-08-22,45280789.988569096
1629504000,176.72,184.5,183.7,179.83,163136.59947414,2021-08-21,29336854.6834346
1629417600,174.12,184.05,175.57,183.67,191226.37467495,2021-08-20,35122548.236548066
1629331200,162.66,175.9,166.58,175.57,210597.63195355,2021-08-19,36974626.24208477
1629244800,162.93,174.58,168.55,166.6,247513.02454585,2021-08-18,41235669.889338605
1629158400,168.0,184.45,177.93,168.54,274172.62679324,2021-08-17,46209054.51973267
1629072000,176.65,189.12,184.76,177.94,267171.38421808,2021-08-16,47540476.10776516
1628985600,175.35,186.65,182.92,184.76,223341.65253993,2021-08-15,41264603.723277465
1628899200,174.82,185.11,183.43,182.98,224239.1107917,2021-08-14,41031272.49266526
1628812800,163.95,184.7,165.53,183.42,328321.12334418,2021-08-13,60220660.44378949
1628726400,160.83,179.79,170.72,165.51,276424.08981661,2021-08-12,45750951.105547115
1628640000,164.3,176.1,165.45,170.79,263494.03534489,2021-08-11,45002146.29655377
1628553600,158.86,168.42,166.31,165.43,233705.00596673,2021-08-10,38661819.13707615
1628467200,145.36,171.0,149.81,166.42,376807.81327687,2021-08-09,62708356.2855367
1628380800,147.09,157.72,156.06,149.88,188841.77994737,2021-08-08,28303605.978511814
1628294400,147.2,156.53,148.06,156.05,208133.59909119,2021-08-07,32479248.138180204
1628208000,141.95,150.96,143.6,148.09,217727.61633752,2021-08-06,32243282.70342334
1628121600,136.25,145.25,142.54,143.59,196551.82944498,2021-08-05,28222877.190004677
1628035200,135.54,144.5,138.47,142.54,147775.74279442,2021-08-04,21063954.377916623
1627948800,135.69,143.26,141.35,138.48,123513.48539737,2021-08-03,17104147.457827795
1627862400,138.81,145.91,140.31,141.36,183456.98787082,2021-08-02,25933479.80541912
1627776000,138.14,149.87,144.46,140.28,187796.35302912,2021-08-01,26344072.40292495
1627689600,141.95,146.68,145.61,144.43,130109.55881696,2021-07-31,18791723.57993353
1627603200,135.92,145.93,141.57,145.62,192035.3875036,2021-07-30,27964193.128274236
1627516800,136.63,143.0,140.48,141.52,177678.6190261,2021-07-29,25145078.164573673
1627430400,132.43,142.07,134.75,140.47,286528.35863658,2021-07-28,40248638.537680395
1627344000,127.43,135.19,131.09,134.74,247001.59531521,2021-07-27,33280994.952771395
1627257600,127.03,140.43,127.74,131.11,359541.42055543,2021-07-26,47139475.64902243
1627171200,123.62,128.12,126.09,127.75,127952.25500464,2021-07-25,16345900.57684276
1627084800,123.37,127.82,124.3,126.12,135389.55116175,2021-07-24,17075330.19251991
1626998400,117.06,125.06,120.74,124.28,118715.13081923,2021-07-23,14753916.458213905
1626912000,115.63,122.1,117.77,120.74,121783.80561523,2021-07-22,14704176.689982869
1626825600,105.08,119.22,107.3,117.83,203854.10068571,2021-07-21,24020128.68379721
1626739200,103.88,115.06,113.2,107.3,248413.40790394,2021-07-20,26654758.66809276
1626652800,111.84,120.71,119.2,113.17,135210.96479477,2021-07-19,15301824.885824122
1626566400,116.37,124.1,120.04,119.13,103714.04776396,2021-07-18,12355454.510120554
1626480000,117.73,122.95,120.71,120.02,108808.45494968,2021-07-17,13059190.763060594
1626393600,120.44,127.82,125.92,120.68,130554.60380952,2021-07-16,15755329.587732876
1626307200,121.95,133.07,131.02,125.79,134766.97391234,2021-07-15,16952337.64843325
1626220800,123.86,132.39,131.43,131.02,121965.85575187,2021-07-14,15979966.420610009
1626134400,129.56,134.62,133.37,131.44,110477.99630521,2021-07-13,14521227.834356803
1626048000,131.65,139.65,134.29,133.37,153652.48151648,2021-07-12,20492631.45985294
1625961600,132.13,136.44,134.03,134.26,82591.45115304,2021-07-11,11088728.23180715
1625875200,130.36,136.86,134.61,134.01,72257.74705853,2021-07-10,9683260.683313604
1625788800,126.08,135.8,132.12,134.61,117814.52726038,2021-07-09,15859013.514519753
1625702400,127.9,137.81,137.47,132.1,156854.0714377,2021-07-08,20720422.836920172
1625616000,137.01,142.98,138.88,137.42,138259.73409181,2021-07-07,18999652.65889653
1625529600,135.7,142.73,137.82,138.89,115797.14308462,2021-07-06,16083065.20302287
1625443200,134.17,145.0,144.99,137.82,135617.38733173,2021-07-05,18690788.322059024
1625356800,136.89,148.0,140.22,144.94,91406.59332627,2021-07-04,13248471.636709573
1625270400,134.55,141.41,136.9,140.19,93221.36532276,2021-07-03,13068703.204597725
1625184000,130.6,139.0,137.04,136.91,146111.40635382,2021-07-02,20004112.643901497
1625097600,134.15,144.43,144.42,137.16,192826.49456614,2021-07-01,26448081.994691763
1625011200,136.09,146.94,144.19,144.36,206466.49305394,2021-06-30,29805502.937266782
1624924800,137.25,149.26,137.71,144.18,275539.07107194,2021-06-29,39727223.26715231
1624838400,129.92,139.6,132.64,137.69,225524.84307114,2021-06-28,31052515.642465267
1624752000,124.61,132.7,126.76,132.67,193643.31291421,2021-06-27,25690658.324328236
1624665600,118.71,129.37,124.97,126.81,198924.10641412,2021-06-26,25225565.93437456
1624579200,124.34,138.45,134.54,125.0,254565.43654921,2021-06-25,31820679.568651248
1624492800,123.77,137.4,129.22,134.53,242359.68933728,2021-06-24,32604649.006544277
1624406400,115.55,133.76,119.78,129.2,413114.72978183,2021-06-23,53374423.08781243
1624320000,105.0,133.02,124.4,119.83,839987.08795346,2021-06-22,100655652.74946311
1624233600,124.02,155.45,154.88,124.45,557738.04469492,2021-06-21,69410499.6622828
1624147200,143.81,156.2,152.58,154.87,226491.35195946,2021-06-20,35076715.67796157
1624060800,152.36,160.88,156.44,152.53,157026.56276912,2021-06-19,23951261.619173873
1623974400,151.11,167.39,167.18,156.41,283531.28366186,2021-06-18,44347128.07755152
1623888000,162.88,173.4,166.58,167.18,185436.80156591,2021-06-17,31001324.485788833
1623801600,164.39,177.34,175.2,166.61,239436.79038648,2021-06-16,39892563.646291435
1623715200,172.18,181.26,179.98,175.15,189931.66986973,2021-06-15,33266531.97768321
1623628800,166.33,180.18,170.92,180.02,282734.13846732,2021-06-14,50897799.60688695
1623542400,156.54,171.73,161.86,171.02,222849.92611976,2021-06-13,38111794.36500136
1623456000,154.23,164.36,162.88,161.85,208418.73974157,2021-06-12,33732573.0271731
1623369600,160.58,173.76,168.46,162.9,287615.08357665,2021-06-11,46852497.11463629
1623283200,162.21,174.69,172.69,168.38,256216.55327818,2021-06-10,43141743.24097995
1623196800,152.46,173.33,160.73,172.57,423830.19206403,2021-06-09,73140376.24448965
1623110400,145.0,164.58,161.98,160.76,543709.07566951,2021-06-08,87406671.00463043
1623024000,160.25,182.25,176.38,161.98,314008.9197124,2021-06-07,50863164.81501455
1622937600,171.82,180.06,173.01,176.38,209323.8511947,2021-06-06,36920540.87372118
1622851200,167.67,185.49,178.62,173.07,246503.77870196,2021-06-05,42662408.979948215
1622764800,169.18,193.8,193.55,178.63,328026.48373818,2021-06-04,58595370.7901511
1622678400,182.03,197.67,187.19,193.58,301137.16583651,2021-06-03,58294132.562631615
1622592000,178.37,191.27,183.0,187.27,281546.76040403,2021-06-02,52725261.820862696
1622505600,175.98,193.28,188.05,182.98,382106.93051135,2021-06-01,69917926.14496681
1622419200,163.7,188.5,170.63,188.05,518731.03985268,2021-05-31,97547372.04429647
1622332800,155.28,181.2,164.15,170.72,538593.33961416,2021-05-30,91948654.9389294
1622246400,157.7,188.72,177.48,164.12,677430.24009038,2021-05-29,111179851.00363316
1622160000,165.5,198.92,194.42,177.41,781738.26731908,2021-05-28,138688186.00507796
1622073600,180.61,208.98,199.26,194.41,562897.02697085,2021-05-27,109432811.01340294
1621987200,179.39,204.48,183.95,199.18,636113.9456062,2021-05-26,126701175.68584293
1621900800,167.41,194.89,185.56,184.09,802237.79921507,2021-05-25,147683956.45750225
1621814400,139.86,185.57,142.73,185.42,1066742.10807403,2021-05-24,197795321.67908663
1621728000,117.58,176.51,169.47,142.72,1313910.78805244,2021-05-23,187521347.67084423
1621641600,161.88,184.82,180.33,169.48,662128.28498101,2021-05-22,112217501.73858157
1621555200,156.94,219.79,211.15,180.23,1305376.26817431,2021-05-21,235267964.81305587
1621468800,166.95,232.99,186.65,211.11,1469920.08172847,2021-05-20,310314828.4536973
1621382400,145.26,300.49,294.13,186.65,1979517.3125512,2021-05-19,369476906.3876815
1621296000,278.49,318.43,281.5,294.13,715600.39391922,2021-05-18,210479543.86346015
1621209600,261.37,296.76,296.22,281.6,824472.30656581,2021-05-17,232171401.52893212
1621123200,279.38,324.19,300.11,296.11,549651.96819741,2021-05-16,162757444.3029351
1621036800,296.52,332.01,326.52,300.18,508796.27016044,2021-05-15,152730464.37676087
1620950400,308.46,339.62,318.3,326.67,491773.70377342,2021-05-14,160647715.81166312
1620864000,291.0,336.0,310.9,318.41,1055462.1029788,2021-05-13,336069688.20947975
1620777600,301.0,394.46,378.16,310.91,1038052.41132146,2021-05-12,322740875.2039552
1620691200,345.33,379.87,359.35,378.16,650613.25265649,2021-05-11,246035907.62457827
1620604800,336.21,413.91,388.13,359.41,1162589.27791832,2021-05-10,417846212.3766234
1620518400,334.0,389.65,347.75,388.3,687149.21256321,2021-05-09,266820039.23829448
1620432000,334.97,357.0,345.27,347.72,459286.23059221,2021-05-08,159703008.10152328
1620345600,333.55,372.88,354.52,345.25,820059.10109328,2021-05-07,283125404.6524549
1620259200,320.0,365.2,356.5,354.44,906905.51076159,2021-05-06,321443589.2343379
1620172800,300.98,360.0,305.43,356.43,1281044.26297317,2021-05-05,456602606.651527
1620086400,271.03,327.91,294.91,305.5,1214734.86336712,2021-05-04,371101500.7586552
1620000000,268.64,299.71,269.1,294.91,550293.67954926,2021-05-03,162287109.03587225
1619913600,265.0,277.64,277.02,269.1,236592.90033338,2021-05-02,63667149.47971257
1619827200,266.17,278.71,271.6,277.0,271898.39940726,2021-05-01,75315856.63581102
1619740800,252.74,273.87,255.5,271.59,359881.27995122,2021-04-30,97740156.82195184
1619654400,248.75,262.99,258.79,255.51,323987.78866021,2021-04-29,82782119.88057025
1619568000,248.51,267.0,259.99,258.81,428097.52590696,2021-04-28,110795920.67998032
1619481600,243.81,264.0,247.6,259.96,393941.15591105,2021-04-27,102408942.89063655
1619395200,221.25,248.36,224.25,247.65,473806.36636804,2021-04-26,117338146.6310451
1619308800,211.07,235.86,225.28,224.18,399366.0903442,2021-04-25,89529890.13336277
1619222400,220.84,241.79,241.74,225.3,383106.56970624,2021-04-24,86313910.15481588
1619136000,207.1,257.07,252.74,241.67,1075371.98091985,2021-04-23,259885146.62890014
1619049600,239.13,289.8,257.84,252.65,933943.4808806,2021-04-22,235960820.4444836
1618963200,251.17,276.97,260.87,257.78,556502.22260617,2021-04-21,143455142.94341847
1618876800,233.85,276.47,261.7,261.01,904837.88455432,2021-04-20,236171736.24752307
1618790400,249.06,283.69,274.13,261.56,775928.9371337,2021-04-19,202951972.79669058
1618704000,241.09,305.33,301.05,274.2,1395640.76309573,2021-04-18,382684697.24084914
1618617600,297.41,335.35,308.86,301.1,876013.94396398,2021-04-17,263767798.5275544
1618531200,266.21,319.94,286.18,308.75,1184360.59920071,2021-04-16,365671335.0032192
1618444800,266.01,291.25,278.75,286.18,518631.79087024,2021-04-15,148422045.9112453
1618358400,255.0,283.2,267.77,278.85,686386.0861287,2021-04-14,191398760.116988
1618272000,244.33,273.3,244.4,267.77,577987.13293251,2021-04-13,154767614.5853382
1618185600,240.14,258.69,252.31,244.35,361404.35449923,2021-04-12,88309154.02188684
1618099200,244.48,262.98,256.25,252.44,481409.6304081,2021-04-11,121527047.10022077
1618012800,219.02,256.63,221.12,255.94,544874.50286414,2021-04-10,139455180.263048
1617926400,218.84,228.96,226.17,221.07,235532.76037331,2021-04-09,52069227.33572764
1617840000,217.0,228.0,219.2,226.24,291594.18292009,2021-04-08,65970267.94384116
1617753600,211.0,242.96,237.23,219.33,763530.35248426,2021-04-07,167465112.21037275
1617667200,213.0,244.54,221.42,237.09,828949.44919589,2021-04-06,196535624.90985355
1617580800,198.11,225.0,202.26,221.44,550829.18683667,2021-04-05,121975615.1331122
1617494400,191.9,204.74,195.26,202.26,218315.0523257,2021-04-04,44156402.48339608
1617408000,195.05,217.88,211.4,195.34,317823.08064585,2021-04-03,62083560.57336034
1617321600,200.79,213.56,202.74,211.5,321181.76232722,2021-04-02,67929942.73220703
1617235200,194.14,204.95,196.9,202.67,286667.40876187,2021-04-01,58098883.73376819
1617148800,187.15,199.0,195.74,196.88,252062.78070165,2021-03-31,49626120.26454085
1617062400,190.18,200.08,193.68,195.73,247251.94168221,2021-03-30,48394622.54545896
1616976000,182.28,197.54,184.24,193.66,325949.98694959,2021-03-29,63123474.47265759
1616889600,180.0,187.3,184.11,184.27,154052.46599189,2021-03-28,28387247.90832557
1616803200,177.75,186.24,183.71,184.14,173064.49588676,2021-03-27,31868096.272587985
1616716800,171.47,183.93,171.52,183.7,228873.49471838,2021-03-26,42044060.979766406
1616630400,167.78,178.24,175.95,171.48,334710.9219652,2021-03-25,57396228.89859249
1616544000,172.25,197.0,185.85,175.95,348394.18554257,2021-03-24,61299956.94621519
1616457600,180.71,189.51,185.73,185.85,247751.81033009,2021-03-23,46044673.94984722
1616371200,185.0,199.17,195.62,185.7,264425.42582445,2021-03-22,49103801.575600356
1616284800,192.37,201.95,200.16,195.53,191875.82871953,2021-03-21,37517480.789529696
1616198400,198.73,206.0,199.88,200.16,179205.14625003,2021-03-20,35869702.073406
1616112000,195.8,204.95,199.74,199.91,221288.73600127,2021-03-19,44237831.21401389
1616025600,198.87,208.23,206.1,199.65,321741.42992324,2021-03-18,64235676.48417486
1615939200,194.25,206.88,201.67,206.04,296116.99073548,2021-03-17,61011944.771138296
1615852800,191.18,205.27,200.65,201.64,370460.24272988,2021-03-16,74699603.344053
1615766400,197.65,222.44,214.02,200.82,492339.6096627,2021-03-15,98871640.41246341
1615680000,214.0,227.94,226.1,214.11,256868.50842203,2021-03-14,54998116.33824085
1615593600,212.7,230.0,220.83,226.09,456109.6540551,2021-03-13,103121831.68531756
1615507200,198.67,224.33,201.47,220.84,723757.46809265,2021-03-12,159834599.2535808
1615420800,191.08,203.45,200.32,201.47,314111.95609458,2021-03-11,63284135.79437503
1615334400,191.23,208.0,204.02,200.23,496207.79764155,2021-03-10,99355687.32176755
1615248000,189.01,205.2,191.91,203.98,421286.15194981,2021-03-09,85933949.27472223
1615161600,180.0,195.22,190.83,191.9,357924.79201714,2021-03-08,68685767.58808917
1615075200,182.33,192.14,182.88,190.74,254357.25458686,2021-03-07,48516102.73989768
1614988800,174.73,184.71,180.36,182.85,270562.07972635,2021-03-06,49472276.2779631
1614902400,168.58,183.53,180.59,180.3,389728.18658471,2021-03-05,70267992.04122323
1614816000,177.0,194.5,187.62,180.59,411057.79016485,2021-03-04,74232926.32587026
1614729600,177.15,196.71,179.27,187.61,530384.72101456,2021-03-03,99505477.5095416
1614643200,170.7,185.48,176.08,179.25,457461.62814149,2021-03-02,81999996.84436208
1614556800,163.54,176.82,165.58,176.01,389607.68234476,2021-03-01,68574848.1695012
1614470400,153.07,173.17,171.97,165.72,574638.18435029,2021-02-28,95229039.91053006
1614384000,167.23,180.48,170.27,172.01,352424.12669885,2021-02-27,60620474.033469185
1614297600,162.23,182.9,179.4,170.3,713714.85098742,2021-02-26,121545639.12315762
1614211200,175.21,205.2,181.59,179.47,760450.52816885,2021-02-25,136478056.2904635
1614124800,168.89,189.69,177.5,181.7,736673.54631742,2021-02-24,133853583.3658752
1614038400,158.7,208.94,208.21,177.59,1553179.6704936,2021-02-23,275829177.6829584
1613952000,178.0,227.72,227.57,208.23,1049019.69166626,2021-02-22,218437370.3956653
1613865600,220.25,233.95,227.04,227.54,498527.84605352,2021-02-21,113435026.09101793
1613779200,216.08,247.0,236.68,227.17,795382.57879507,2021-02-20,180687060.42487603
1613692800,220.1,241.99,226.69,236.69,642219.21560272,2021-02-19,152006866.1410078
1613606400,220.7,239.11,237.52,226.65,568397.6040669,2021-02-18,128827316.96176289
1613520000,203.52,237.59,210.17,237.54,833225.99715476,2021-02-17,197924503.3641417
1613433600,200.18,221.95,208.1,210.17,688621.78091316,2021-02-16,144727639.6945188
1613347200,185.72,220.0,213.92,207.9,1027910.48458824,2021-02-15,213702589.74589512
1613260800,208.57,230.81,226.47,213.93,799636.00954237,2021-02-14,171066131.52139923
1613174400,192.0,229.52,197.2,226.62,1202918.03168112,2021-02-13,272605284.3395754
1613088000,176.89,199.99,183.71,197.2,772016.44510585,2021-02-12,152241642.9748736
1613001600,175.79,193.65,181.73,183.8,678199.39210037,2021-02-11,124653048.26804802
1612915200,170.14,195.15,181.79,181.76,1085843.2024783,2021-02-10,197362860.48245582
1612828800,164.23,184.71,167.6,181.92,796456.09275364,2021-02-09,144891292.39374217
1612742400,147.98,169.48,151.03,167.63,629544.3633159,2021-02-08,105530521.6226443
1612656000,145.33,157.49,155.98,150.95,361309.14627921,2021-02-07,54539615.630846746
1612569600,150.0,164.23,155.18,155.77,769217.22204908,2021-02-06,119820966.67858519
1612483200,143.63,156.99,145.25,155.15,503058.75070061,2021-02-05,78049565.17119965
1612396800,141.16,158.99,156.31,145.27,572190.38967315,2021-02-04,83122097.90781851
1612310400,142.12,156.86,142.12,156.2,648677.39893866,2021-02-03,101323409.71421869
1612224000,131.84,145.95,131.95,142.05,581092.08902155,2021-02-02,82544131.24551119
1612137600,126.02,136.62,129.61,132.04,371025.50589096,2021-02-01,48990207.79784235
1612051200,125.7,135.21,133.53,129.58,313954.46855087,2021-01-31,40682220.03482174
1611964800,128.11,136.34,134.88,133.61,362512.92526212,2021-01-30,48435351.94427186
1611878400,131.6,145.88,133.73,134.91,797262.34427069,2021-01-29,107558662.86555879
1611792000,120.91,136.29,122.7,133.61,421567.72581511,2021-01-28,56325663.84615686
1611705600,118.0,135.13,134.88,122.63,440010.40071072,2021-01-27,53958475.43915559
1611619200,128.41,139.79,137.06,134.79,307362.49449081,2021-01-26,41429390.63241627
1611532800,136.62,147.69,141.17,137.13,446787.17499634,2021-01-25,61267925.3072481
1611446400,133.86,142.63,137.78,141.13,269997.41948133,2021-01-24,38104735.81140011
1611360000,135.0,143.54,137.75,137.76,262547.92820686,2021-01-23,36168602.58977703
