unix,low,high,open,close,volume,date,vol_fiat
1628121600,0.9997,1.0007,1.0,1.0004,24820938.78,2021-08-05,24830867.155512
1628035200,0.9997,1.0001,1.0,1.0,21139908.59,2021-08-04,21139908.59
1627948800,0.9998,1.0006,1.0001,1.0,19783292.18,2021-08-03,19783292.18
1627862400,0.9998,1.0005,1.0005,1.0001,14421089.03,2021-08-02,14422531.138903
1627776000,0.9998,1.0009,1.0006,1.0004,16003183.45,2021-08-01,16009584.72338
1627689600,1.0,1.0007,1.0006,1.0006,14666786.55,2021-07-31,14675586.62193
1627603200,1.0001,1.0007,1.0002,1.0006,16893773.83,2021-07-30,16903910.094297998
1627516800,1.0002,1.0004,1.0003,1.0003,15300516.69,2021-07-29,15305106.845006999
1627430400,1.0,1.0005,1.0004,1.0003,20445575.72,2021-07-28,20451709.392715998
1627344000,1.0001,1.0006,1.0003,1.0004,23671489.92,2021-07-27,23680958.515968002
1627257600,0.9998,1.0007,1.0006,1.0002,37910759.59,2021-07-26,37918341.741918005
1627171200,1.0004,1.0007,1.0005,1.0006,8816273.02,2021-07-25,8821562.783812
1627084800,1.0002,1.0007,1.0003,1.0005,10523894.49,2021-07-24,10529156.437245
1626998400,1.0,1.0003,1.0001,1.0003,12481334.41,2021-07-23,12485078.810323
1626912000,1.0,1.0002,1.0,1.0001,11043788.92,2021-07-22,11044893.298892
1626825600,0.9999,1.0003,1.0002,1.0001,22083324.64,2021-07-21,22085532.972464
1626739200,0.9999,1.0002,1.0,1.0001,20046607.16,2021-07-20,20048611.820716
1626652800,0.9978,1.0002,1.0001,1.0,20488883.39,2021-07-19,20488883.39
1626566400,1.0001,1.0003,1.0003,1.0001,4970087.7,2021-07-18,4970584.70877
1626480000,1.0001,1.0003,1.0002,1.0002,10187344.9,2021-07-17,10189382.36898
1626393600,0.9998,1.0002,0.9999,1.0002,14228933.67,2021-07-16,14231779.456734
1626307200,0.9998,1.0002,1.0002,1.0,19950930.97,2021-07-15,19950930.97
1626220800,0.9999,1.0002,1.0001,1.0001,16980593.31,2021-07-14,16982291.369331
1626134400,0.9999,1.0001,0.9999,1.0001,14850987.53,2021-07-13,14852472.628752999
1626048000,0.9999,1.0001,1.0,1.0,13913369.89,2021-07-12,13913369.89
1625961600,0.9999,1.0002,1.0002,1.0,6551241.68,2021-07-11,6551241.68
1625875200,0.9999,1.0002,1.0,1.0001,8047000.49,2021-07-10,8047805.190049
1625788800,0.9999,1.0001,1.0,1.0,17597988.03,2021-07-09,17597988.03
1625702400,1.0,1.0004,1.0003,1.0001,21601756.3,2021-07-08,21603916.47563
1625616000,1.0,1.0006,1.0002,1.0003,21332280.52,2021-07-07,21338680.204156
1625529600,1.0,1.0004,1.0001,1.0001,13196323.04,2021-07-06,13197642.672303999
1625443200,0.9998,1.0008,1.0001,1.0002,14978291.66,2021-07-05,14981287.318332
1625356800,0.9999,1.0003,1.0002,1.0001,10504725.8,2021-07-04,10505776.272580002
1625270400,1.0,1.0004,1.0002,1.0002,12888771.85,2021-07-03,12891349.60437
1625184000,0.9995,1.0004,1.0002,1.0002,21068193.3,2021-07-02,21072406.93866
1625097600,1.0,1.0003,1.0001,1.0001,18002348.16,2021-07-01,18004148.394816
1625011200,1.0,1.0004,1.0002,1.0002,22662846.35,2021-06-30,22667378.91927
1624924800,1.0001,1.0014,1.0002,1.0001,24597222.81,2021-06-29,24599682.532281
1624838400,0.9999,1.0011,1.0001,1.0002,21606888.47,2021-06-28,21611209.847694
1624752000,1.0,1.0003,1.0,1.0001,9682692.26,2021-06-27,9683660.529226
1624665600,0.9999,1.0013,1.0001,1.0001,19380602.69,2021-06-26,19382540.750269
1624579200,0.9987,1.0005,1.0001,1.0,37106926.04,2021-06-25,37106926.04
1624492800,1.0,1.0008,1.0002,1.0,25385420.77,2021-06-24,25385420.77
1624406400,1.0,1.0011,1.0004,1.0003,35945677.09,2021-06-23,35956460.793127
1624320000,0.9997,1.0009,0.9999,1.0003,53901033.07,2021-06-22,53917203.379921
1624233600,0.9996,1.0007,1.0,0.9999,46206677.71,2021-06-21,46202057.042229004
1624147200,0.9999,1.0005,1.0003,0.9999,23200018.9,2021-06-20,23197698.89811
1624060800,1.0002,1.0007,1.0004,1.0003,17045588.03,2021-06-19,17050701.706409
1623974400,0.9999,1.0006,1.0001,1.0005,25600396.63,2021-06-18,25613196.828314997
1623888000,0.9998,1.0005,0.9999,1.0001,24438794.53,2021-06-17,24441238.409453
1623801600,0.9998,1.0003,0.9999,1.0,24571791.05,2021-06-16,24571791.05
1623715200,0.9999,1.0005,1.0004,1.0,20341284.92,2021-06-15,20341284.92
1623628800,1.0,1.0007,1.0002,1.0004,23666035.5,2021-06-14,23675501.9142
1623542400,0.9999,1.0004,1.0001,1.0002,18121126.68,2021-06-13,18124750.905336
1623456000,1.0,1.0004,1.0001,1.0002,16170507.45,2021-06-12,16173741.55149
1623369600,1.0,1.0006,1.0004,1.0001,20415650.21,2021-06-11,20417691.775021
1623283200,1.0003,1.0008,1.0005,1.0004,25539244.49,2021-06-10,25549460.187795997
1623196800,1.0005,1.0016,1.001,1.0005,34793893.01,2021-06-09,34811289.95650499
1623110400,1.0002,1.0018,1.0004,1.001,57469160.31,2021-06-08,57526629.470309995
1623024000,0.9999,1.0007,1.0004,1.0003,39856241.86,2021-06-07,39868198.732558
1622937600,1.0001,1.0006,1.0004,1.0004,13484442.42,2021-06-06,13489836.196967999
1622851200,1.0001,1.0007,1.0006,1.0004,25073225.2,2021-06-05,25083254.49008
1622764800,1.0001,1.0009,1.0001,1.0006,56262600.71,2021-06-04,56296358.270426
1622678400,1.0,1.0006,1.0002,1.0001,33862214.95,2021-06-03,33865601.171495005
1622592000,0.9997,1.0005,0.9998,1.0002,36829256.73,2021-06-02,36836622.581346
1622505600,0.9995,1.0005,1.0004,0.9998,34759562.29,2021-06-01,34752610.377542
1622419200,1.0002,1.0015,1.0006,1.0004,27302515.91,2021-05-31,27313436.916364
1622332800,1.0,1.001,1.0006,1.0006,34332114.65,2021-05-30,34352713.91879
1622246400,1.0,1.0009,1.0003,1.0007,37762933.28,2021-05-29,37789367.333296
1622160000,1.0,1.0018,1.0009,1.0003,53265901.44,2021-05-28,53281881.21043199
1622073600,1.0001,1.0018,1.001,1.001,39726090.95,2021-05-27,39765817.04095
1621987200,1.0001,1.0021,1.001,1.001,57396550.71,2021-05-26,57453947.26070999
1621900800,1.0007,1.0024,1.001,1.001,48865128.46,2021-05-25,48913993.58846
1621814400,1.0003,1.005,1.0015,1.001,72891396.21,2021-05-24,72964287.60620998
1621728000,1.0002,1.0049,1.0008,1.0015,99467420.73,2021-05-23,99616621.86109501
1621641600,1.0004,1.0018,1.0016,1.0007,33220586.62,2021-05-22,33243841.030633997
1621555200,1.0001,1.01,1.0022,1.0017,86804298.09,2021-05-21,86951865.39675301
1621468800,1.0006,1.0038,1.0027,1.0022,106089447.31,2021-05-20,106322844.094082
1621382400,0.9869,1.0999,1.0007,1.0027,150200423.18,2021-05-19,150605964.322586
1621296000,1.0001,1.0017,1.0006,1.0006,47452628.79,2021-05-18,47481100.367273994
1621209600,0.9991,1.0014,1.0004,1.0005,57091963.71,2021-05-17,57120509.691855
1621123200,0.999,1.0014,1.0005,1.0005,56235598.8,2021-05-16,56263716.59939999
1621036800,1.0,1.0015,1.0012,1.0004,41589044.06,2021-05-15,41605679.677624
1620950400,0.9996,1.015,1.0002,1.0011,50371381.77,2021-05-14,50426790.28994701
1620864000,0.998,1.0023,0.9991,1.0002,73622586.21,2021-05-13,73637310.727242
1620777600,0.999,1.0019,1.0013,0.9993,58186731.35,2021-05-12,58146000.638055
1620691200,0.9995,1.0018,1.001,1.0012,61422915.36,2021-05-11,61496622.858432
1620604800,0.9999,1.0021,1.001,1.001,88824551.39,2021-05-10,88913375.94139
1620518400,0.9997,1.0023,1.0016,1.001,36857015.9,2021-05-09,36893872.91589999
1620432000,1.0009,1.0022,1.001,1.0016,26972741.16,2021-05-08,27015897.545856003
1620345600,1.0,1.0018,1.0008,1.0011,44247619.59,2021-05-07,44296291.97154901
1620259200,1.0004,1.002,1.0013,1.0009,51129166.79,2021-05-06,51175183.04011099
1620172800,0.9997,1.002,1.0006,1.0013,40170830.16,2021-05-05,40223052.239208
1620086400,0.999,1.003,1.003,1.0006,21053561.3,2021-05-04,21066193.43678
