unix,low,high,open,close,volume,date,vol_fiat
1636675200,4508.42,4809.27,4721.07,4667.34,160383.45748095,2021-11-12,748564126.4391371
1636588800,4578.05,4783.05,4632.23,4721.87,112248.30258781,2021-11-11,530021892.5403024
1636502400,4460.0,4867.81,4731.58,4632.22,249949.62441734,2021-11-10,1157821649.2184908
1636416000,4697.9,4842.54,4811.89,4731.59,154525.60456333,2021-11-09,731151805.2958066
1636329600,4616.5,4825.0,4617.27,4811.9,163884.29350308,2021-11-08,788594831.9074706
1636243200,4506.99,4639.8,4523.73,4617.02,85312.85613745,2021-11-07,393891163.0437294
1636156800,4329.21,4534.43,4479.47,4523.16,107961.55343832,2021-11-06,488327380.0500715
1636070400,4446.01,4574.0,4537.14,4479.47,142403.14739608,2021-11-05,637890626.6663185
1635984000,4423.01,4610.24,4606.07,4537.15,182872.96131449,2021-11-04,829722056.4280382
1635897600,4456.0,4671.0,4594.27,4606.07,213935.75674438,2021-11-03,985403071.0675863
1635811200,4287.32,4604.99,4322.89,4595.01,217839.79309642,2021-11-02,1000976027.6759809
1635724800,4151.0,4385.16,4290.31,4322.89,165298.66872401,2021-11-01,714567962.0403357
1635638400,4168.1,4395.99,4325.55,4290.16,148206.08981334,2021-10-31,635827838.2735987
1635552000,4236.99,4435.0,4421.23,4324.67,123410.59442713,2021-10-30,533710095.4011763
1635465600,4266.91,4461.96,4288.25,4421.23,257148.94601167,2021-10-29,1136914634.5751755
1635379200,3889.05,4299.0,3925.26,4288.26,257149.82955488,2021-10-28,1102725328.08701
1635292800,3911.0,4314.63,4132.19,3923.94,279555.38152718,2021-10-27,1096958543.7897627
1635206400,4091.31,4297.0,4221.16,4131.47,169619.87486465,2021-10-26,700779424.4070555
1635120000,4069.22,4236.27,4082.09,4220.93,145753.84102089,2021-10-25,615216760.1803052
1635033600,3962.05,4188.42,4168.53,4082.64,126731.47064484,2021-10-24,517398971.31344956
1634947200,3935.92,4172.04,3971.89,4168.56,109253.57167984,2021-10-23,455430068.76171386
1634860800,3885.25,4169.72,4053.97,3971.55,187484.20093549,2021-10-22,744602878.2253454
1634774400,4010.22,4374.95,4161.83,4053.9,286201.83773073,2021-10-21,1160233629.9766064
1634688000,3829.59,4169.0,3878.35,4161.94,235728.75520251,2021-10-20,981088935.4275343
1634601600,3700.0,3890.36,3745.13,3878.17,154012.15326702,2021-10-19,597285312.435559
1634515200,3676.35,3894.7,3847.38,3745.48,187448.53280815,2021-10-18,702084730.6622696
1634428800,3643.0,3919.0,3829.7,3847.18,134515.91092357,2021-10-17,517506922.18693995
1634342400,3802.0,3968.49,3869.73,3829.66,130674.36831436,2021-10-16,500438401.3587719
1634256000,3734.44,3900.0,3791.06,3869.73,204682.20802319,2021-10-15,792064880.853579
1634169600,3588.55,3828.84,3608.43,3791.66,216569.69208772,2021-10-14,821158638.7013243
1634083200,3412.45,3614.48,3490.17,3608.21,158955.26821205,2021-10-13,573543988.315401
1633996800,3403.51,3549.0,3542.2,3490.61,176617.45185163,2021-10-12,616502643.6078182
1633910400,3373.45,3625.0,3414.75,3542.37,142525.70987846,2021-10-11,504878798.90216035
1633824000,3406.44,3605.49,3575.2,3415.0,112835.1020128,2021-10-10,385331873.373712
1633737600,3538.61,3634.13,3563.96,3575.83,88782.58533301,2021-10-09,317471432.1113372
1633651200,3535.0,3670.0,3588.83,3563.96,146564.44707403,2021-10-08,522349826.79396
1633564800,3471.52,3655.02,3576.45,3588.51,195554.94828114,2021-10-07,701750887.4563538
1633478400,3342.16,3632.44,3517.26,3575.85,219116.78797009,2021-10-06,783528766.2628462
1633392000,3365.34,3547.88,3386.9,3515.3,163084.66881477,2021-10-05,573291536.284561
1633305600,3269.67,3438.91,3419.63,3387.2,163829.62677831,2021-10-04,554923711.8234916
1633219200,3343.36,3489.18,3388.67,3420.07,124271.04864619,2021-10-03,425015685.343375
1633132800,3258.94,3469.95,3311.2,3387.82,144778.38450029,2021-10-02,490483106.5777725
1633046400,2967.41,3337.15,3001.14,3311.16,201035.51345113,2021-10-01,665660750.7188436
1632960000,2836.21,3048.58,2849.71,3000.46,169873.45079422,2021-09-30,509698494.17002535
1632873600,2781.99,2950.6,2805.64,2850.14,177979.48195163,2021-09-29,507266440.6896187
1632787200,2782.6,2971.16,2926.27,2805.65,186331.02775653,2021-09-28,522779648.02510846
1632700800,2925.0,3168.03,3059.92,2925.27,172472.29785812,2021-09-27,504528038.7554227
1632614400,2741.34,3117.48,2923.91,3060.71,168746.48142334,2021-09-26,516484043.15723103
1632528000,2800.01,2968.85,2930.59,2924.01,145561.52444175,2021-09-25,425623353.08292145
1632441600,2735.0,3160.48,3154.42,2930.61,365024.83204626,2021-09-24,1069745423.0430901
1632355200,3035.83,3182.34,3078.42,3154.62,166485.49300907,2021-09-23,525198465.95627236
1632268800,2738.24,3090.83,2765.33,3078.43,271497.54590784,2021-09-22,835786190.249072
1632182400,2651.0,3104.82,2976.36,2765.69,441567.8736938,2021-09-21,1221239852.5962057
1632096000,2911.81,3346.58,3328.7,2976.48,434236.7826118,2021-09-20,1292497098.7083704
1632009600,3278.0,3457.22,3436.59,3328.59,93362.31450909,2021-09-19,310764866.4518119
1631923200,3369.53,3543.0,3400.0,3436.31,129386.37129349,2021-09-18,444611681.5395326
1631836800,3350.06,3595.0,3568.77,3400.0,164813.94731616,2021-09-17,560367420.874944
1631750400,3482.97,3675.92,3615.68,3568.66,193709.08937556,2021-09-16,691281878.890986
1631664000,3359.96,3621.15,3436.29,3615.65,157550.50123984,2021-09-15,569647469.8078275
1631577600,3270.74,3439.15,3285.66,3436.29,152957.54148077,2021-09-14,525606470.2149552
1631491200,3111.14,3430.0,3403.81,3286.2,215497.91819641,2021-09-13,708169258.7770425
1631404800,3231.75,3472.99,3266.97,3403.75,133979.51978513,2021-09-12,456032790.4686362
1631318400,3199.88,3349.43,3209.29,3266.77,133373.86127026,2021-09-11,435701728.7818473
1631232000,3142.67,3514.37,3424.32,3209.82,271075.68986114,2021-09-10,870104170.8300843
1631145600,3393.17,3568.59,3499.54,3424.95,244244.24892658,2021-09-09,836524340.3610902
1631059200,3216.0,3562.98,3436.75,3500.34,352658.69072643,2021-09-08,1234425321.497352
1630972800,3009.0,3948.0,3928.72,3436.96,482489.77503547,2021-09-07,1658298057.205909
1630886400,3868.0,3973.27,3951.68,3928.89,111675.62991707,2021-09-06,438761265.6248771
1630800000,3835.7,3982.64,3887.58,3952.17,101339.56157838,2021-09-05,400511175.0832261
1630713600,3834.57,3970.0,3940.06,3887.53,130047.41569531,2021-09-04,505563229.9379885
1630627200,3710.59,4030.35,3788.2,3940.06,284766.1603865,2021-09-03,1121995757.8924332
1630540800,3722.65,3838.28,3829.29,3787.97,206168.93909873,2021-09-02,780961756.2378163
1630454400,3384.24,3843.12,3430.0,3829.39,306568.70086335,2021-09-01,1173971117.3991039
1630368000,3190.56,3486.8,3229.02,3430.23,320212.11999266,2021-08-31,1098401220.3624222
1630281600,3145.45,3349.0,3226.45,3229.01,219625.56218696,2021-08-30,709173136.5573158
1630195200,3153.75,3287.73,3247.99,3226.46,89119.39624772,2021-08-29,287540167.2174187
1630108800,3212.01,3290.51,3275.32,3247.99,72183.42536015,2021-08-28,234451043.73551357
1630022400,3050.0,3283.26,3092.71,3274.67,168913.62309989,2021-08-27,553136374.1565168
1629936000,3056.0,3251.05,3228.51,3093.2,140286.63490594,2021-08-26,433934619.0910536
1629849600,3079.92,3249.0,3170.94,3228.51,138830.69124351,2021-08-25,448216274.9865845
1629763200,3133.45,3360.0,3322.76,3171.52,162665.07930976,2021-08-24,515895552.3324901
1629676800,3233.19,3378.6,3241.41,3323.12,170976.09020067,2021-08-23,568174064.8676505
1629590400,3128.82,3275.0,3226.38,3241.42,98417.87656735,2021-08-22,319013673.4629397
1629504000,3206.96,3311.0,3286.82,3226.73,108432.72740463,2021-08-21,349883134.49834174
1629417600,3178.65,3300.0,3184.32,3286.58,173202.49961989,2021-08-20,569243871.2007381
1629331200,2960.0,3187.48,3014.38,3184.21,161902.28879318,2021-08-19,515530886.9981317
1629244800,2951.0,3126.51,3011.77,3014.38,193245.63285215,2021-08-18,582515770.756864
1629158400,2992.15,3293.15,3146.6,3011.01,246541.89921532,2021-08-17,742340123.9563208
1629072000,3135.0,3341.47,3311.02,3146.6,177756.89052157,2021-08-16,559329831.7151722
1628985600,3112.96,3323.54,3266.52,3310.93,162311.47927523,2021-08-15,537401946.0767373
1628899200,3206.96,3333.0,3324.51,3266.52,118892.50906903,2021-08-14,388364758.7241679
1628812800,3034.52,3330.0,3047.21,3324.51,190905.3520745,2021-08-13,634666752.0251961
1628726400,2980.0,3239.69,3162.16,3047.21,243214.90148817,2021-08-12,741126879.9637665
1628640000,3122.22,3275.0,3142.18,3162.61,194586.91786387,2021-08-11,615402532.305454
1628553600,3051.0,3235.1,3162.33,3142.09,223500.03188943,2021-08-10,702257215.1994592
1628467200,2892.5,3190.0,3014.12,3162.34,315853.32665056,2021-08-09,998835609.000132
1628380800,2948.76,3191.99,3163.09,3014.13,244654.45876056,2021-08-08,737420343.7839668
1628294400,2866.58,3173.72,2892.83,3163.09,299359.36243726,2021-08-07,946900605.7316728
1628208000,2721.0,2949.21,2829.49,2892.98,283374.42059615,2021-08-06,819796531.29625
1628121600,2530.69,2845.0,2724.71,2829.35,326176.98753449,2021-08-05,922868859.6807092
1628035200,2455.94,2771.42,2508.16,2724.71,250129.62895073,2021-08-04,681530701.2983435
1627948800,2445.58,2633.0,2608.12,2508.31,237814.06443089,2021-08-03,596511395.9526457
1627862400,2503.7,2666.36,2555.99,2608.12,234264.49105555,2021-08-02,610989904.411801
1627776000,2511.5,2699.0,2533.54,2555.43,260742.0604239,2021-08-01,666308083.4690467
1627689600,2422.31,2555.0,2463.88,2533.74,134549.11974341,2021-07-31,340912486.6586676
1627603200,2317.51,2474.82,2383.47,2463.9,222140.744211,2021-07-30,547332579.6614829
1627516800,2267.78,2399.99,2300.76,2383.32,172925.7166805,2021-07-29,412137319.07896924
1627430400,2245.1,2347.88,2300.28,2300.42,205833.21106135,2021-07-28,473502835.38975084
1627344000,2152.0,2321.0,2228.71,2300.59,253782.97390467,2021-07-27,583850571.9353448
1627257600,2172.99,2437.99,2192.38,2228.26,427763.06726806,2021-07-26,953167332.2707275
1627171200,2108.08,2197.05,2186.76,2193.03,129013.98912781,2021-07-25,282931548.57696116
1627084800,2107.13,2200.0,2125.82,2185.95,151102.52474975,2021-07-24,330302563.976716
1626998400,1995.0,2131.51,2024.75,2125.81,177278.18951605,2021-07-23,376859748.05511427
1626912000,1948.68,2046.74,1996.21,2024.75,196355.49626351,2021-07-22,397570791.0595419
1626825600,1754.27,2033.16,1786.51,1996.18,263702.46075895,2021-07-21,526397578.1178008
1626739200,1718.41,1840.79,1818.45,1786.46,278984.79921803,2021-07-20,498395184.4110419
1626652800,1805.47,1918.65,1891.46,1818.44,191611.5191467,2021-07-19,348434050.8771252
1626566400,1878.67,1994.4,1899.75,1891.46,124679.10845278,2021-07-18,235825546.47409526
1626480000,1847.0,1919.0,1877.22,1899.75,113724.29716977,2021-07-17,216047733.54827055
1626393600,1850.15,1965.35,1918.99,1877.22,184221.68200937,2021-07-16,345824625.90162957
1626307200,1880.0,2039.99,1994.12,1918.07,229477.74435019,2021-07-15,440154377.1057689
1626220800,1865.5,2019.9,1940.34,1994.11,195351.53451543,2021-07-14,389552448.4925641
1626134400,1917.4,2047.72,2030.74,1940.76,217891.77262081,2021-07-13,422875636.6315632
1626048000,2002.0,2169.0,2141.45,2030.72,174561.37955667,2021-07-12,354485284.69332093
1625961600,2081.51,2173.37,2110.56,2140.82,89340.97126887,2021-07-11,191262938.11182228
1625875200,2075.0,2192.98,2147.38,2110.55,116594.48589325,2021-07-10,246078492.20199883
1625788800,2050.0,2189.28,2116.3,2147.38,190883.32617917,2021-07-09,409899036.97062606
1625702400,2084.0,2325.46,2317.64,2116.95,223830.00371273,2021-07-08,473836926.3596637
1625616000,2294.16,2411.19,2322.2,2316.82,159702.0440841,2021-07-07,370000889.7749246
1625529600,2195.02,2350.0,2197.34,2321.84,165693.46720418,2021-07-06,384713719.8933533
1625443200,2160.0,2324.44,2323.27,2197.34,156103.9362224,2021-07-05,343013423.2189284
1625356800,2190.56,2389.22,2227.46,2323.15,126325.73621254,2021-07-04,293473634.0821623
1625270400,2113.18,2239.69,2156.0,2226.95,98666.79185779,2021-07-03,219726012.12770543
1625184000,2017.07,2159.43,2107.75,2156.0,192127.19122379,2021-07-02,414226224.27849126
1625097600,2072.06,2277.44,2276.74,2107.01,240720.57482006,2021-07-01,507200658.35161465
1625011200,2089.16,2288.0,2165.64,2276.72,254873.14574192,2021-06-30,580274788.373544
1624924800,2074.53,2247.03,2083.99,2166.18,215702.68781407,2021-06-29,467250848.2890821
1624838400,1957.24,2143.67,1984.84,2083.79,278261.98240028,2021-06-28,579839536.3058795
1624752000,1807.89,1988.62,1829.0,1984.71,177413.91064922,2021-06-27,352115162.6046134
1624665600,1717.41,1851.97,1809.07,1829.17,238207.16665611,2021-06-26,435721403.03235674
1624579200,1792.0,2019.39,1988.81,1809.07,370739.74744615,2021-06-25,670694154.9124066
1624492800,1884.77,2035.39,1968.36,1988.81,208623.5990145,2021-06-24,414912699.95602775
1624406400,1823.97,2045.0,1881.24,1968.37,287217.09052056,2021-06-23,565349504.4679546
1624320000,1700.0,1996.67,1885.49,1881.65,620163.37396399,2021-06-22,1166930412.6193419
1624233600,1864.5,2259.1,2242.89,1885.67,598655.07269099,2021-06-21,1128865910.9212193
1624147200,2042.5,2275.78,2165.13,2242.9,231871.91509491,2021-06-20,520065518.3663736
1624060800,2162.72,2279.0,2234.8,2164.72,162828.91242019,2021-06-19,352479003.2942337
1623974400,2125.12,2377.8,2373.33,2234.47,273328.22658507,2021-06-18,610743722.4575413
1623888000,2306.35,2459.53,2368.24,2373.33,153637.62400874,2021-06-17,364632782.1886629
1623801600,2351.01,2555.0,2543.57,2367.73,178257.28803783,2021-06-16,422065128.60581124
1623715200,2506.23,2640.0,2582.45,2543.58,168529.3479128,2021-06-15,428667878.7640398
1623628800,2461.63,2609.02,2510.22,2582.86,169626.35302782,2021-06-14,438121122.1814352
1623542400,2309.67,2550.0,2371.85,2510.23,172712.48563163,2021-06-13,433548062.8070866
1623456000,2257.07,2452.58,2355.11,2371.49,177293.96771257,2021-06-12,420450871.4906826
1623369600,2322.16,2499.34,2471.59,2355.27,189880.6813896,2021-06-11,447220272.4564832
1623283200,2428.16,2625.0,2611.4,2471.59,181679.49879048,2021-06-10,449037232.41556245
1623196800,2406.33,2628.16,2509.1,2611.27,291643.03769418,2021-06-09,761558715.0396813
1623110400,2306.52,2621.91,2592.47,2509.11,451505.06172677,2021-06-08,1132875865.429256
1623024000,2575.0,2849.15,2710.97,2592.47,267934.37140931,2021-06-07,694611819.8474939
1622937600,2615.0,2745.36,2629.45,2710.97,122420.16649011,2021-06-06,331877398.7496935
1622851200,2552.18,2816.92,2691.13,2629.75,228143.70836692,2021-06-05,599960917.0779079
1622764800,2554.39,2859.85,2856.73,2690.68,294466.9594428,2021-06-04,792316358.4335531
1622678400,2663.02,2890.0,2706.87,2856.68,254235.89167581,2021-06-03,726270587.032453
1622592000,2552.28,2803.0,2634.46,2706.64,268753.93459884,2021-06-02,727420149.5426043
1622505600,2527.88,2748.0,2707.87,2634.42,341435.04494495,2021-06-01,899483311.1038752
1622419200,2275.22,2720.0,2387.65,2707.12,400639.23849696,2021-05-31,1084578495.3198903
1622332800,2182.2,2480.69,2280.78,2387.66,388966.15183724,2021-05-30,928718922.0957043
1622246400,2207.74,2574.86,2413.28,2280.72,496783.55299687,2021-05-29,1133024184.9910214
1622160000,2329.2,2762.91,2745.25,2413.81,657497.5191979,2021-05-28,1587074086.8150828
1622073600,2639.32,2893.96,2889.43,2745.51,380707.48775302,2021-05-27,1045236214.7007941
1621987200,2647.21,2913.68,2707.75,2889.84,532990.73904717,2021-05-26,1540257957.328074
1621900800,2383.39,2768.0,2651.57,2707.56,725633.89598362,2021-05-25,1964697311.40941
1621814400,2072.15,2678.25,2100.07,2651.24,860939.09041545,2021-05-24,2282556154.0730577
1621728000,1728.0,2382.0,2296.68,2099.58,1045012.76021567,2021-05-23,2194087891.0936165
1621641600,2156.0,2486.29,2434.86,2297.19,665111.58789821,2021-05-22,1527887688.6038892
1621555200,2105.0,2950.0,2775.06,2434.86,936011.86609611,2021-05-21,2279057852.2827744
1621468800,2156.0,2999.99,2443.91,2775.07,1050830.69730324,2021-05-20,2916128743.1653023
1621382400,1860.0,3444.96,3376.98,2443.91,1664158.9063247,2021-05-19,4067054592.755997
1621296000,3241.06,3567.4,3283.32,3375.96,443596.42566946,2021-05-18,1497563789.2030702
1621209600,3101.0,3590.0,3584.79,3283.32,681492.46445778,2021-05-17,2237557838.403518
1621123200,3334.88,3878.23,3648.16,3585.62,496714.18827206,2021-05-16,1781028327.7520638
1621036800,3632.0,4138.0,4080.51,3649.54,332664.12210277,2021-05-15,1214071020.1789434
1620950400,3695.0,4177.77,3719.22,4080.51,344804.82454669,2021-05-14,1406979534.6110141
1620864000,3525.62,4055.62,3826.37,3719.23,812296.19058095,2021-05-13,3021116360.894387
1620777600,3700.0,4384.43,4179.77,3826.37,617506.79293758,2021-05-12,2362809467.292568
1620691200,3760.0,4183.25,3949.45,4179.76,371785.21687275,2021-05-11,1553972978.0760458
1620604800,3650.01,4213.85,3928.41,3949.45,591122.82046763,2021-05-10,2334610023.2958813
1620518400,3726.29,3984.0,3917.26,3928.44,303199.06513222,2021-05-09,1191099335.4280183
1620432000,3455.0,3962.44,3484.69,3917.26,329490.02398979,2021-05-08,1290698091.374245
1620345600,3356.69,3595.07,3492.33,3484.7,305837.39644288,2021-05-07,1065751575.3845038
1620259200,3381.11,3610.91,3529.96,3492.75,368967.13672979,2021-05-06,1288709966.812974
1620172800,3201.33,3550.0,3239.61,3529.97,466260.19811275,2021-05-05,1645884511.5320642
1620086400,3166.12,3534.5,3433.99,3240.01,713308.42978124,2021-05-04,2311126445.5755153
1620000000,2952.08,3457.75,2952.21,3433.99,552087.28112543,2021-05-03,1895862202.5119152
1619913600,2855.29,2986.0,2948.92,2952.09,158755.45128689,2021-05-02,468660380.1895151
1619827200,2757.28,2955.9,2776.76,2948.92,219121.32332416,2021-05-01,646171252.777082
1619740800,2727.0,2800.0,2758.92,2776.45,203784.33868508,2021-04-30,565797027.1421903
1619654400,2672.0,2800.0,2751.56,2758.92,289566.94008224,2021-04-29,798892022.3316935
1619568000,2551.0,2762.59,2667.86,2751.59,388997.91493036,2021-04-28,1070362772.7432293
1619481600,2484.56,2683.0,2533.99,2667.86,276539.98979416,2021-04-27,737769977.1722478
1619395200,2306.03,2542.04,2322.43,2534.0,310905.02678021,2021-04-26,787833337.8610522
1619308800,2166.0,2358.22,2216.18,2322.16,253708.11161981,2021-04-25,589150828.4790579
1619222400,2158.36,2371.18,2369.8,2216.72,220990.83137577,2021-04-24,489874795.7272968
1619136000,2040.0,2442.29,2399.21,2370.05,644161.18986279,2021-04-23,1526694228.0343056
1619049600,2304.0,2646.2,2357.74,2399.99,584078.8877022,2021-04-22,1401783489.6964028
1618963200,2237.02,2471.72,2332.18,2357.21,305022.6790685,2021-04-21,719002509.3270589
1618876800,2054.25,2349.5,2163.69,2332.6,312215.54603767,2021-04-20,728273982.687469
1618790400,2050.0,2282.6,2241.67,2163.82,269095.50575273,2021-04-19,582274237.2578723
1618704000,2000.0,2341.0,2319.11,2241.46,484164.17039406,2021-04-18,1085234621.3714697
1618617600,2305.55,2497.84,2426.64,2318.7,184015.29039346,2021-04-17,426676253.83531564
1618531200,2305.0,2548.0,2517.03,2426.64,305993.48077725,2021-04-16,742536020.193306
1618444800,2401.25,2546.82,2432.16,2517.03,218658.15563428,2021-04-15,550369137.4761518
1618358400,2283.26,2446.91,2300.01,2432.54,322816.09722215,2021-04-14,785263069.1367688
1618272000,2135.9,2317.3,2138.02,2299.92,230007.9920857,2021-04-13,528999981.15774316
1618185600,2102.55,2199.11,2150.54,2138.03,127578.86243868,2021-04-12,272767435.259771
1618099200,2112.58,2163.18,2133.07,2150.54,83861.37599123,2021-04-11,180347243.52417976
1618012800,2057.2,2195.0,2066.5,2133.08,172198.2806936,2021-04-10,367312708.5819043
1617926400,2048.41,2100.0,2081.29,2066.03,116343.17660276,2021-04-09,240368493.15660027
1617840000,1949.34,2084.54,1964.69,2081.29,134740.59760903,2021-04-08,280434258.39769804
1617753600,1929.69,2128.99,2113.55,1964.23,297887.0746854,2021-04-07,585118728.7093033
1617667200,2046.08,2151.0,2107.45,2113.0,195664.36827122,2021-04-06,413438810.15708786
1617580800,2003.1,2131.27,2076.31,2106.98,150633.34725495,2021-04-05,317381449.99923456
1617494400,1980.0,2093.07,2008.97,2076.36,117506.19033922,2021-04-04,243985153.37274286
1617408000,2000.0,2139.33,2134.38,2009.25,198152.20897275,2021-04-03,398137325.87849796
1617321600,1948.67,2145.0,1968.74,2134.68,273307.72019019,2021-04-02,583424524.1355947
1617235200,1886.11,1982.21,1919.99,1968.38,206220.44426132,2021-04-01,405920198.0750971
1617148800,1771.94,1948.0,1841.03,1920.0,263472.22513295,2021-03-31,505866672.255264
1617062400,1785.77,1860.0,1815.73,1841.16,151376.69947985,2021-03-30,278708724.0143207
1616976000,1675.28,1841.88,1686.92,1815.73,203102.37426045,2021-03-29,368779074.01592684
1616889600,1662.0,1725.71,1713.96,1686.92,95999.89882024,2021-03-28,161944149.31783926
1616803200,1666.4,1732.85,1699.97,1713.88,110263.21715736,2021-03-27,188977922.62165618
1616716800,1586.81,1700.7,1587.01,1700.1,175253.6705026,2021-03-26,297948765.22147024
1616630400,1548.69,1622.27,1581.97,1587.08,286235.84724682,2021-03-25,454279188.44848305
1616544000,1545.77,1740.91,1668.37,1581.79,278130.15826272,2021-03-24,439943503.03838784
1616457600,1651.58,1723.61,1681.4,1668.09,212509.86225776,2021-03-23,354485576.1335468
1616371200,1657.17,1806.39,1784.11,1681.02,200417.24791012,2021-03-22,336905402.0818699
1616284800,1748.25,1818.86,1806.04,1784.0,121647.31152544,2021-03-21,217018803.76138496
1616198400,1800.55,1869.0,1808.95,1806.47,111937.33021974,2021-03-20,202211428.92205372
1616112000,1734.29,1840.69,1776.4,1809.38,144695.63348271,2021-03-19,261809385.3109458
1616025600,1758.4,1850.0,1824.45,1776.4,190138.5330396,2021-03-18,337762090.09154546
1615939200,1742.0,1841.13,1805.7,1824.74,192527.7769105,2021-03-17,351313135.6396658
1615852800,1706.25,1819.2,1794.08,1806.03,183635.76254277,2021-03-16,331651696.22511894
1615766400,1734.87,1893.75,1848.56,1795.07,283178.47343009,2021-03-15,508325182.30015165
1615680000,1836.61,1931.97,1921.76,1848.9,153591.2699543,2021-03-14,283974899.0185053
1615593600,1728.3,1944.0,1766.76,1921.61,242511.38585835,2021-03-13,466012304.1792639
1615507200,1721.15,1841.96,1826.53,1767.79,236995.37958528,2021-03-12,418958062.07706213
1615420800,1725.0,1847.0,1795.55,1827.04,210929.2155979,2021-03-11,385376114.0659872
1615334400,1756.29,1879.0,1871.93,1795.37,284059.53415917,2021-03-10,509991965.843349
1615248000,1800.0,1872.26,1834.88,1871.99,225203.26521323,2021-03-09,421578260.4465144
1615161600,1664.08,1843.99,1727.95,1834.58,310581.14494936,2021-03-08,569785956.9011968
1615075200,1631.07,1735.0,1651.75,1728.22,210732.49738587,2021-03-07,364192116.6322082
1614988800,1512.45,1673.02,1528.82,1651.83,248888.00355718,2021-03-06,411120670.9158566
1614902400,1442.32,1551.19,1539.53,1528.82,324961.01226774,2021-03-05,496806894.7751662
1614816000,1504.06,1625.0,1568.4,1539.69,231528.48274717,2021-03-04,356482089.6009902
1614729600,1476.72,1657.91,1488.34,1567.86,233779.70945241,2021-03-03,366533855.2620555
1614643200,1455.86,1605.89,1571.87,1488.34,240668.58113618,2021-03-02,358196676.0482221
